language_id,questions,option1,option2,option3,option4,answer
1,What is the other name for long-sightedness?,Myopia,Hypermetropia,Night blindness,Cataract,Option2
1,Where does the lens focus light in the human eye?,On the retina,On the pupil,At the optic nerve,None of the above,Option1
1,Which part of the eye controls the light entering into the eye?,Iris,Lens,Cornea,Retina,Option1
1,The speed of sound is maximum in,Liquid,Solid,Gases,None of the above,Option2
1,How do sounds reach your ears?,through waves that can be seen, through invisible waves caused by vibrations,through a series of beeps produced ,by bright lights that flash so fast you can't see them,Option2
1,Sound travels FASTEST through which of these materials?,Air,Empty space,Metal,Water,Option3
1,What range of sound is audible to the human ear?,200Hz - 2000Hz,"20Hz - 20,000Hz","2Hz - 20,000Hz","2000Hz - 2,00,000Hz",Option2
1,1 hertz is equal to,1 vibration per minute,10 vibrations per minute,60 vibrations per minute,600 vibrations per minute,Option3
1,What determines the pitch of a sound?,Frequency,Speed,Amplitude,Loudness,Option1
1,Which of the following conduct electricity?,Vinegar solution,Lemon juice solution,Caustic soda solution,All of the above,Option4
1,Food is stored in tin cans because,"It is airtight, so it protects from bacterial infection.","It is less reactive, so food doesn't get spoilt.",It looks better than iron or wooden containers.,It keeps the food warm and fresh.,Option2
1,Lightning can even burn up a tree. Lightning contains a tremendous amount of what?,Heat energy,Electric energy,Chemical energy,Nuclear energy,Option2
1,Which planet is called the Red planet?,Mars,Venus,Jupiter,Saturn,option1
1,Which star is nearest to the earth?,Pole star,Cassiopeia,Orion,Sun,option4
1,Which of the following is a weed?,Sunflower,Sugarcane,Rose,Wild grasses,option4
1,Which is not an example of Kharif crops?,Paddy,Maize,Soybean,Mustard,option4
1,Which of the following describes the advantage of ploughing?,It allows the penetration of roots of plants.,It helps in proper aeration and eradicates weeds.,It promotes the growth of useful soil bacteria.,All of the above,option4
1,The agricultural instrument used for the removal of weed is,Sickle,Khurpi,Seed drill,Plough,option2
1,Which instrument is used for spraying weedicides?,Sprayer,Cultivator,Plough,Combine,option1
1,Which of the following is used to preserve food grains at home?,Spinach leaves,Curry leaves,Neem leaves,Tulsi leaves,option3
1,Which of the following should be used by a farmer with a large farm to harvest his crops quickly and efficiently?,Winnowing machine,Combine,Sickle,Seed drill,option2
1,Forces can be:,Pushes only,Pulls only,Pushes and pulls,None of the above,option3
1,A force can cause an object to _________.,Accelerate,Slow down,Remain in place,All of the above,option4
1,The strength of a force is usually expressed by its,Length,Newton,Mass,Magnitude,option4
1,Which of the following is NOT an example of friction as a helpful force?,Using your hand to wave hello to a friend,Using a cloth to clean a pair of glasses,Using a marker to draw a picture on paper,Using a scrub brush to wash dishes,option1
1,Friction is a force that acts in a direction _________ to that of movement.,Similar,Opposite,Parallel,West,option2
1,Which of the following is an example of friction that is helpful?,Brakes used on a bike,Tires from a car on the road,Tread on the bottom of your shoes,All are examples that are helpful,option4
1,Which of the following is an example of a non-contact force?,Moon orbiting,Wind moving a sailboat,A duck floating on water,Your book lying on a table,option1
1,How do you measure pressure?,pressure = gravity / area on which it acts,pressure = mass / area on which it acts,pressure = force / area on which it acts,None of the above,option3
1,"When you increase your altitude, the air pressure",Increases,Decreases,Stays the same,Don't have any effect,option2
1,Fluid friction is also known as,Pull,Rub,Drag,Push,option3
1,Which of the following produces least friction?,Sliding friction,Rolling friction,Composite friction,Static friction,option2
1,What are the examples of rolling friction?,Slide in playgrounds,Ball bearings in machines,A moving cycle,Both ‘b’ and ‘c’,option4
1,What friction comes into play when we try to move an object at rest?,Static friction,Rolling friction,Sliding friction,Fluid friction,option1
1,Complete the sentence. Friction always,helps the motion,opposes the motion,Doesn’t affect the motion,none of these,option2
1,Which one of these characteristics does a smooth surface have?,Less frictional force,More frictional force,Sometimes less and sometimes more force,All of the above,option1
1,On what force of friction depends?,Smoothness of surface,Material of surface,Inclination of surface,All of the above,option4
1,Which of the following will offer least friction?,Wooden floor,Marble floor,Mud floor,Oily floor,option4
1,"When copper and magnesium sulfate are mixed together, there is no reaction. Why?",Magnesium is more reactive than copper,Copper is more reactive than magnesium,Copper never reacts with metal salts,Magnesium sulfate never reacts with metals,option1
1,A student added dilute hydrochloric acid to four metals and recorded his results. Which of the following results are correct?,No reaction with zinc,Gas given off with copper,Gas given off with magnesium,No reaction with iron,option3
1,A metal reacts with acid to produce salt and hydrogen gas. The same metal reacts with a base to again produce salt and hydrogen gas. What is that metal?,Zinc,Potassium,Magnesium,Iron,option1
1,Which of the following reactions is correct?,Al + NaOH → NaAlO2 + H2O,Al + NaOH → NaO + H2O,Al + NaOH → Al(OH)3 + H2O,Al + NaOH → NaAlO2 + H2,option3
1,"The ignition temperatures of four substances P, Q, R and S are 125°C ,270°C,155°C and 310°C respectively. Which of the following pairs of substances catches fire at 250°C.",Q and S,P and R,R and S,P and Q,option2
1,"Shyam was cooking potato curry on a chulha. To his surprise, he observed that the copper vessel was getting blackened from outside. What may be the reason?",Proper combustion of fuel,Improper cooking of potato curry,Improper combustion of fuel,Burning of copper vessel,option3
1,What is the main chemical component present in the striking surface of a matchbox?,Potassium chlorate,Phosphorus,Potassium,Graphite,option2
1,"Seena wants to put off the fire in the woods, so he poured water on it and it went off. What is the reason for it?",The temperature of the water went higher than its ignition temperature,The temperature of wood went lower than its ignition temperature,Water cut off the supply of oxygen to the woods,Water dissolved the fuel which was burning,option2
1,Bobo saw fire in a man’s dress. Which is the best way to extinguish the fire?,Throw water on the clothes,Use fire extinguisher,Cover the person with a woollen blanket,Cover the person with a polythene sheet,option3
1,Gappu was heating oil to fry potato chips. The cooking oil all of a sudden caught fire. How should the fire be extinguished?,Throw water over fire,Put sand on fire,Cover the pan with a lid,Both ‘b’ and ‘c’,option4
1,Choose the incorrect statement.,A small fire can be extinguished by throwing sand or soil over it.,"If the clothes of a person catch fire, the person should be immediately covered with a blanket.",Water can be used to douse any kind of fire,Carbon dioxide extinguishes fire without any damage to electrical appliances.,option3
1,What is true about reflected rays from plane mirrors?,Reflected rays meet behind a mirror thereby forming a virtual image,Reflected rays from a plane mirror meet in front of mirror thereby forming a real image,Reflected rays from a plane mirror meet in front of mirror thereby forming a virtual image,Reflected rays from a plane mirror never ever meet,option1
1,"A ray of light is incident on a plane mirror, and the angle of incidence is 25 degrees. What is the angle of reflection?",12.5 degrees,50 degrees,90 degrees,25 degrees,option4
1,Which type of corrective lens is used by elderly people for presbyopia?,Concave lens,Bifocal lens,Convex lens,No lens will work for this condition,Option3
1,"In an ultrasound exam, what frequency sound waves are sent into the body by a transducer? ",Less than 20 Hz,Less than 20000 Hz,More than 20000 Hz,More than 20 Hz but less than 20000 Hz,Option3
1,At high altitudes sometimes our ears pops or blocks. What happens at this time?,Eardrum is sucked inside,Eardrum is pushed out,Eardrum contracts,Eardrum expands,Option2
1,Why can the human ear not detect infrasounds?,Infrasounds are too loud,Infrasounds are too soft,Infrasounds are high-frequency sound,Infrasounds are low-frequency sound,Option4
1,Why can’t sound travel in space?,Space is too far away.,There is no matter in space.,Space does not exist.,Space has planets.,Option2
1,"Soft, low-pitched sound would have which of the following characteristics?","low frequency, high amplitude","high frequency, high amplitude","low frequency, low wavelength","low frequency, low amplitude",Option4
1,An object produces a sound of frequency 50 Hz. Pitch of sound is increased. Choose the correct statement.,Sound now has frequency less than 50 Hz,Sound now has frequency more than 50 Hz,Sound still has the same frequency of 50 Hz,None of the above,Option2
1,What happens when you increase the amplitude of a sound?,It makes the sound louder,It makes the sound travel faster,It increases the wavelength of the sound,It increases the frequency of the sound,Option1
1,Tap water is a good conductor of electricity while distilled water is not. Why?,Presence of dissolved minerals and salts in tap water allows current to flow,Distilled water does not contain any salt impurities and hence does not conduct electricity,Both (a) & (b) are correct,None of the above,Option3
1,What happens when salt is added to distilled water?,Distilled water becomes a good conductor of electricity,Distilled water becomes a poor conductor of electricity,No change in conductivity of distilled water,Distilled water becomes an insulator,Option1
1,"When current passes through a water and lemon juice mixture, bubbles form. What causes this?",Heating effect of current,Chemical effect of current,Magnetic effect of current,Lighting effect of current,Option2
1,What kind of processes are not observed as a result of the chemical effect of electric current.,Formation of gas bubbles at the electrodes,Deposit of metal on the electrodes,Electric motor begins to move,Change in color of the solution,Option3
1,Which of the following metals is used in electroplating to make objects appear shining?,iron,aluminium,copper,chromium,Option4
1,"Chromium plating is done on many objects such as car parts, bath taps, kitchen gas stoves, etc. Why?",It looks beautiful,It costs less,Articles can be sold at a high price,It does not corrode and prevents scratches,Option4
1,Which of the following cannot be charged by friction if held by hand?,A plastic scale,A copper rod,An inflated balloon,A woollen cloth,Option2
1,Which of the following are transferred from one object to another when these two objects are charged by friction?,Atoms,Protons,Neutrons,Electrons,Option4
1,"If air and clouds were good conductors of electricity, lightning would not occur. Why?",No charges will be generated in the clouds,Charges will not get accumulated in the clouds,Charges will flow through air to the earth,Both ‘b’ and ‘c’,Option4
1,"An earthquake measures 2 on the Ritcher scale, would it be recorded by seismograph?",No,Yes,Sometimes,None of the above,Option2
1,In how many seismic zones India is divided and the 2005 Muzaffarabad earthquake occurred on which of the active faults?,"1, Kangra Active fault","2, San Andreas fault","6, Main Boundary thrust","4, Tanda Active faults",Option4
1,How much of the moon is always lit?,Can't tell,Always changes,Half,¾,option3
1,Sahil saw the full moon on 3rd September. On which date will he see the full moon again?,2-Oct,3-Oct,4-Oct,5-Oct,Option2
1,Anil observed that the size of the moon keeps changing. He is wondering what could be the reasons behind this?,Revolution of the moon around the earth,Rotation of the moon around the earth,Revolution of the Earth around the sun,Both ‘a’ and ‘c’,option4
1,Which of the following would happen if the moon emits light of its own?,No shadows will be formed,Day and night cannot be distinguished,No phases of the moon will be formed,Phases of the moon will be formed,option3
1,Full moon appeared on 21st July. What will be the date of the new moon day?,4th August,5th August,6th August,7th August,option2
1,What might happen if Saturn is thrown into an ocean.,It will float,It will sink,It will dissolve,It will soak all water,option1
1,Why is it difficult to observe Mars?,It is the smallest planet of this universe,It is too far away from our planet,It is hidden by the glare of the sun,None of the above,Option3
1,Ali chose some crops to sow in the rainy season. Choose the crops which can't be grown in that season.,Paddy,Wheat,Gram,Both 'b' and 'c',option4
1,Rani had an uneven plot of land in which water was scarce. What system could she adopt for irrigation?,Sprinkler system,Canal irrigation,Motor pump,Hand pump,option1
1,Rohan is planning to sow some seeds in October. Which crop will he not choose for it?,Paddy,Wheat,Gram,Pea,option1
1,Baisakhi is a harvest festival celebrated in the month of February. Which crop is harvested during this festival?,Rabi crops,Kharif crops,Zaid crops,None of the above,option1
1,Rohan is searching for a funnel-shaped tool to sow seeds. Identify the tool he is looking for.,Plough,Hoe,Traditional tool,Seed drill,option3
1,Manure and fertilisers are added to improve soil fertility. What are some of the other methods which can be used for the same?,Crop rotation,Multi Cropping and intercropping,Growing leguminous plants,All of the above,option4
1,Seena explained some facts about fertilizers to her friends. Which one of the given statements is incorrect?,Fertilizers are eco-friendly.,Fertilizers turn the fields barren after some time.,Fertilizers adversely affect the useful component of the soil.,Fertilizers destroy soil fertility.,option1
1,A girl is pushing a box towards the east direction. In which direction should her friend push the box so that it moves faster in the same direction?,North,South,East,West,option3
1,On the moving cart when applying forces on two opposite sides  still moves with the same speed in the same direction. What do you infer about the magnitudes and direction of the forces applied?,Magnitude of force is same for both,Direction of force is same for both,Direction of force is opposite for both,Both 'a' and 'c',option4
1,The rocket pushes the fuel down. What is the other force in this interaction pair?,The force from fuel pulls the rocket up.,The force from fuel pushes the rocket up.,The rocket force pulls the earth up,The earth force pulls the rocket down,option2
1,A feather and a stone are dropped from the same height. The stone reaches the ground before the feather. Choose the correct answers.,Gravitational force is acting only on stone,Gravitational force is acting both on stone and feather,Gravitational force is acting more on the stone,Both 'b' and 'c',option4
1,"When two forces act in opposite directions, then net force acting is the",Sum of two forces,Difference between two forces,Both of these,None of these,option2
1,Mustard Oil Is Kept in A Beaker. It Will Exert Pressure in which directions?,Downwards only,Sideways only,Upwards only,In all directions,option4
1,Which of the following examples do not show that fluids exert pressure on the walls of their container?,Bubble wrap,Air bubbles when water is heated,Water coming out of nozzle spray,Both 'b' and 'c',option4
1,We do not feel atmospheric pressure. Why?,Our body exerts greater pressure on the atmosphere,Our body exerts less pressure on the atmosphere,Our body exerts equal and opposite pressure from inside,Our body skin is too thick to feel atmospheric pressure,option3
1,A boat or an aeroplane has a pointed or tapering front/head. Why?,To increase the friction of fluid,To reduce the friction of fluid,To have a good design,To look like a bird,option2
1,"Whenever the surfaces in contact tend to move or move with respect to each other, the force of friction comes into play",only if the objects are solid.,only if one of the two objects is liquid.,only if one of the two objects is gaseous.,"irrespective of whether the objects are solid, liquid, or gaseous",option4
1,"In a windmill blade, drag is",Resistance by wind in upward direction,Resistance by wind in opposite direction,Resistance by wind in downward direction,None of the above,option2
1,"When objects move through fluids, the friction acting on the objects cause them to lose",Shape,Energy,Grip,Heat,option2
1,"Four children were asked to arrange forces due to rolling, static, and sliding frictions in an increasing order. Choose the correct arrangement.","Rolling, Static, Sliding","Static, Rolling, Sliding","Rolling, sliding, static","Sliding, Static, Rolling",option3
1,Rolling friction is lesser than sliding friction. Which of the following correctly represents this phenomenon?,A boy pushing a huge stone,Ball bearing being used in cycles and fans,A table with roller wheels being pulled,Both 'b' and 'c',Option4
1,In which of the following cases will it be difficult to move the box?,Force of friction less between box and surface,Force of friction more between box and surface,Force of friction less between the man’s shoes and the surface,Force of friction more between the man’s shoes and the surface,option2
1,Why does a boy fall down when he steps on a banana peel?,It reduces friction between the boy's legs and boy’s shoes,It increases friction between the boy's legs and boy’s shoes,It reduces friction between the surface and boy’s shoes,It increases friction between the surface and boy’s shoes,option3
1,Which of the following is not a negative effect of friction?,A child is able to write with a pencil.,Worn out soles in an old shoe,Wearing out of tyres of vehicles,Ball bearing in a machine wearing out,option1
1,Why is grease applied to the chain of the cycle?,To increase friction between chain and the rim,To decrease friction between chain and the rim,To make it look shinier and clean,To improve friction between tires and road,option2
1,Why do players while playing kabaddi apply soil to their hands?,To get the feel of the game,To increase the grip to catch the opponents,To throw soil in the eyes of opponent team members,It is just a gesture of the kabaddi game.,option2
1,"""I am the only metal which is found in liquid state at room temperature. Who am I?""",Sodium,Potassium,Lithium,Mercury,option4
1,"A certain element, when pounded with a hammer, doesn't break apart but forms thin sheets and conducts electricity. The element is a:",Metal,Non metal,Metalloid,None of the above,option1
1,The property of metals by which they can be beaten into thin sheets is known as?,Malleability,Ductility,Conductivity,None of the above,option1
1,Which property of metals is used for making bells and strings of musical instruments like Sitar and Violin?,Sonorousness,Malleability,Ductility,Conductivity,option1
1,Metals are generally hard. Which of the following metals are an exception and can be cut with a knife?,Iron,Gold,Sodium,All of the above,option3
1,What happens when metals react with base?,Hydrogen gas is formed,Water is formed,Metal salt is formed,Both ‘a’ and ‘d’,option4
1,"When metal reacts with liquid water, what are the products?",Metal hydroxide and oxygen gas,Metal hydroxide and hydrogen gas,Metal oxide and oxygen gas,Metal oxide and hydrogen gas,option2
1,Choose the incorrect statement:,Sodium oxide turns red litmus blue.,Magnesium Hydroxide turns red litmus to blue.,Iron reacts with oxygen and water quickly to form iron oxide.,Iron oxide is basic in nature,option4
1,"Which type of reaction is the following?
Zn + HCl →ZnCl2 + H2",Neutralization,Acid and a metal,Acid and a nonmetal,Acid and base,option2
1,Which of the following metals do not react with dilute hydrochloric acid?,Copper,Silver,Gold,All of the above,option4
1,"When metals react with a basic solution, a pop sound is produced. What does this indicate?",Nitrogen is formed,Oxygen is formed,Hydrogen is formed,Sulphur dioxide is formed,option3
1,Which of the following pairs will give displacement reactions?,NaCl solution and copper metal,MgCl2 solution and aluminium metal,FeSO4 solution and silver metal,AgNO3 solution and copper metal,option4
1,Which of the following pairs of reactants will undergo a displacement reaction?,CuSO4 + Fe ,ZnSO4 + Fe,MgSO4 + Fe,Ca(SO4)2 + Fe,option1
1,Which one of the following four metals would be displaced from the solution of its salts by other three metals?,Mg,Ag,Zn,Cu,option2
1,Which of the following statements is incorrect?,The substances catch fire at their ignition temperature,Inflammable substances have lower ignition temperature,Coal has higher ignition temperature than phosphorus in matchsticks,Explosive substances have ignition temperature around room temperature,option4
1,Choose the incorrect statement from the following. A good fuel is one which:,is readily available,produces a large amount of heat,leaves behind many undesirable substances,burns easily in air at a moderate rate,option3
1,Which of the following cannot control fire?,carbon dioxide,oxygen,water,sand,option2
1,What are the features of a fire extinguisher?,Cut off the supply of air,Bring down the temperature of the fuel,Decrease ignition temperature,Both ‘a’ and ‘b’,option4
1,Paul wants to put off the fire in the woods. What should he do about it?,Pour oil on it.,Pour water on it.,Put papers on it.,Pour kerosene on it.,option2
1,"On placing an inverted tumbler over a burning candle, the flame extinguishes after some time. Why?",Non availability of oxygen,Presence of carbon dioxide,Presence of water vapours,Non availability of wax,option2
1,"The different zones of a candle flame are marked by the letters A, B and C. Arrange them by increasing temperature.",A > B > C,C > B > A,A > C > B,B > A > C,option1
1,Which part of a flame does a goldsmith use for melting gold and silver?,Innermost zone,Outermost zone,Middle zone,None of these,option2
1,Rahul observed the flame and wrote some observations. Which of the following statements are correct regarding blue flame?,The fuel source and speed determine the color,There is no fuel to burn,Blue flames indicate complete combustion,Both 'a' and 'c',option4
1,Which zone of the flame is best for boiling water quickly in a test tube?,Black zone,Yellow zone,Blue zone,None of the above,option3
1,"Complete the sentence: According to the Law of reflection, a light ray striking a mirror…",Bounces off the mirror at the same angle it hits.,Moves into the mirror at a slightly different angle,Continues moving through the mirror in the same direction,Bounces off the mirror toward the direction it came from,Option4
1,"For which item, diffused reflection will take place on the strike of a beam of light?",Plane mirror,Sheet of aluminum,Stainless steel sheet,Sheet of paper,Option4
1,How many times is a ray of light reflected by two plane mirrors placed parallel and facing each other?,Once,Twice,Four times,Infinite times,Option4
1,Two plane mirrors are placed facing each other and parallel to each other. How many images will be formed?,Zero,One,Three,Infinite,Option4
1,How many plane mirrors are used to make a periscope?,One,Two,Three,Four,Option2
1,Which type of result do we get from the reflections in a kaleidoscope?,Circular or round pattern only,Symmetrical or geometrical patterns,Triangular or 3-sided patterns,Linear patterns,Option2
1,What do we call the real or apparent reversal of left and right in a mirror image?,Vertical Inversion,Sideways Inversion,Leaning Inversion,Lateral Inversion,Option4
1,Which of the following letters will look 'laterally inverted' in the mirror?,V,B,O,A,Option2
1,Size of which part is controlled by Iris of the eye?,Retina,Pupil,Lens,Optic nerve,Option2
1,Name the spot with no light-sensitive cells on the retina?,Blind spot,Dark point,Focus spot,Black point,Option1
1,Which of the following carries the image to the brain?,Facial nerve,Optic nerve,Trochlear nerve,Oculomotor nerve,Option2
1,Name the disease in old people where the cornea becomes opaque and the vision is cut down even to blindness?,Myopia,Hypermetropia,Presbyopia,Cataract,Option4
1,Which lens is used to correct an eye that can see the nearby objects clearly but not the farther objects?,Concave lens,Bifocal lens,Convex lens,None of the above,Option1
1,Why is the voice of a man heavier compared to that of a woman?,Female vocal cord is longer,Male vocal cord is shorter,Male vocal cord is longer,The concept is not related,Option3
1,Choose the correct statement,Sound is produced by non-vibrating objects only,Sound is produced by both vibrating and non-vibrating objects,Sound is produced by vibrating objects only,Vibration has no relation with sound,Option3
1,"What happens to the eardrum when sound hits, causing transmission of sound to the inner ear?",It opens,It grows hair,It refracts the sound,It vibrates,Option4
1,An inaudible sound works at a frequency,"Higher than 20,000Hz","Higher than 10,000Hz","Lower than 20,000Hz","Lower than 10,000Hz",Option1
1,In which medium will sound travel the fastest?,Air,Vacuum,Water,Steel,Option4
1,Sound will travel slowest through which of the following forms of matter?,Milk,Desk,Air,Door,Option3
1,In which medium will sound not travel at all?,Air,Vacuum,Water,Steel,Option2
1,Why is the school library covered with carpet?,So everyone can make a lot of noise,To help absorb sounds to keep it quiet,Because it looks good,To help absorb sounds so it can stay noisy,Option2
1,Which of the following is the unit for measuring loudness of sounds?,Amplitude,Pitch,Frequency,Decibels,Option4
1,Choose the correct unit of the quantity on which this characteristic of sound depends?,Hertz,Meter/second,Meter,Decibels,Option1
1,Choose all the effects that the passage of an electric current through a conducting solution might cause,Deposits of metal on electrodes,Changes in the color of solutions,Bubbles of a gas/residues formed on the electrodes,All of the above,Option4
1,A solution is a weak conductor of electricity. Which of the following should be used to test its conductivity?,Electric circuit with a bulb,Electric circuit with a fan,Electric circuit with a magnetic compass,Electric circuit with a bell,Option3
1,Why is it better to classify objects as good conductors and poor conductors instead of conductors and insulators?,All objects can conduct electricity in certain conditions,All objects some or the other time can conduct electricity in their original state,All objects can conduct electricity if the tester is changed,All objects can conduct electricity if wires are changed,Option1
1,Which of the following statements is correct about the conductivity of water?,Rainwater is a good conductor of electricity.,"By adding salt, pure water can conduct electricity.","By adding lemon juice, water can conduct electricity.",All of the above,Option4
1,Iron is electroplated with metals to prevent it from ______.,Rusting,Bending,Dust,Hardening,Option1
1,The process of transfer of charges from a charged object to the earth is called?,Lightning,Earthing,Conduction,Dissipation,Option2
1,The device used for detecting charge (positive or negative) on an object is called?,Stethoscope,Telescope,Kaleidoscope,Electroscope,Option4
1,Which of the following statements best describe the process of electric induction?,A charged object attracts an uncharged object by inducing opposite charges.,A charged object attracts an uncharged object by inducing similar charges.,A charged object repels an uncharged object by inducing opposite charges.,None of these,Option1
1,What does an earthquake of magnitude 2 on the Richter scale indicate?,Two times as strong as an earthquake of magnitude 1,Four times as strong as an earthquake of magnitude 1,Ten times as strong as an earthquake of magnitude 1,Hundred times as strong as an earthquake of magnitude 1,Option4
1,Which of the Earth's plates is responsible for causing earthquakes?,the crust of the earth,the mantle of the earth,the inner core of the earth,the outer core of the earth,Option4
1,"If the magnitude of an earthquake is 3.5 on the Richter scale, then what can be inferred about the earthquake's intensity or size?",It can be felt by many people.,There can be a destructive quake.,Some local damage can happen.,Nothing will happen,Option4
1,Lightning is accompanied with which of the following?,Large amounts of electric current and very high temperature,Earthquake,Volcanic eruptions,Storms,Option1
1,Which device is used to protect buildings from lightning?,Lightning Conductor,Seismograph,Barometer,Thermal Conductor,Option1
1,What is a crack running through the tectonic plate as a result of movement?,Fault,Epicentre,Crust,Hypocentre,Option1
1,How often do the phases of the Moon cycle repeat?,Around once an hour,Every 24 hours,Around once a week,Around once a month,option3
1,How do we get to see the different phases of the moon?,We can see only that part of the Moon which reflects light towards us,Our distance from the Moon keeps changing.,The shadow of the earth covers only a part of the Moon’s surface,The thickness of the Moon’s atmosphere is not constant,Option1
1,What is the tilting of the Earth responsible for?,Change of days,Change of the sun’s rays,Change of the season,None,option3
1,From where do stars appear to move?,West to east,East to west,North to south,South to west,option2
1,What is Ursa Major?,star,Constellation,Artificial satellite,Natural satellite,option2
1,What is not true about comets,The revolve around the sun in a highly elliptical orbit,They appear periodically,The tail of a comet is always directed towards the sun,Period of revolution of a comet is the same as that of the Earth,option4
1,The Sun appears to move from East to West around the earth. This means that earth rotates from,East to West,North to South,West to East,West to North,option3
1,How many stars does the Orion constellation have?,8,10,12,4,option1
1,Identify the advantage of proper storage.,The quality of food is ensured for a longer time.,A variety of food may be available in far places.,Food poisoning is prevented.,All of the above,option4
1,Select different processes involved in harvesting.,Removing weeds,Cutting crops after they are mature,Separating grain seeds from the chaff,Both 'b' and 'c',option4
1,Rahul wrote some statements about crops. Choose the correct one.,The Kharif crops are sown in the rainy season.,The Kharif crops are harvested in the rainy season.,Pulses and vegetables are categorized under Zaid crops.,Both ‘a’ and ‘c’.,option4
1,Why is organic manure considered better than fertilizers?,It cannot be prepared in fields,It is less rich in plant nutrients,It provides a lot of humus to the soil,It decreases the water holding capacity of the soil,option3
1,Consider the following statements about weeding and identify the incorrect one.,Weeding is best done during tilling itself,Weeding is the process of growing weed,Weeding is the process of removal of weeds,Weeding is usually done manually or by using weedicides,option2
1,What is the best time for the removal of weeds?,After all weeds dry out completely,After weeds start to flower and produce seeds,Before weeds start to flower and produce seeds,After weeds have grown a certain height,option3
1,What is the process of separation of grain from the chaff after harvesting known as?,Tilling,Threshing,Winnowing,Both 'b' and 'c',option4
1,Select the option which is not a reason for proper storage of food grains,Protection from pest attack,Protection from microbes attack,Protection from thieves,Protection from moisture,option3
1,A chapati maker is a machine which converts balls of dough into chapatis. What effect of force comes into play in this process?,Direction change,Shape change,Speed change,Change in state of rest or motion,option2
1,Which of the following changes when a force is applied on an object?,Color,Shape,Volume,None of these,option2
1,"When a football is kicked, what changes occur in the football?",Force changes the shape of football,Force changes the direction of motion of football,Force changes the speed of football,Both 'b' and 'c',option4
1,Which force is involved when a person does weight lifting in a gym?,Muscular force,Gravitational force,Air resistance force,None of the above,option1
1,"During dry weather, while combing hair, sometimes we experience hair flying apart. Which force is responsible for this?",Force of gravity,Force of friction,Electrostatic force,Magnetic force,option3
1,Which of these words describes the force between the north pole of a magnet and the south pole of another magnet?,Attraction,Contraction,Reaction,None of the above,option1
1,How does friction affect speed?,More friction decreases speed,More friction increases speed,Less friction decreases speed,None of the above,option1
1,"During dry weather, while combing hair, sometimes we experience hair flying apart. What is the force responsible for this?",Force of gravity,Force of friction,Electrostatic force,Magnetic force,option3
1,What must an object have in order to be affected by gravity?,Charge,Mass,Magnetism,Orientation,option2
1,The objects used for cutting should have which of the following conditions?,Cutting surface should have larger area,Cutting surface should have smaller area,Cutting surface should be small in length,Cutting surface should be very large in length,option2
1,What happens to air pressure as you increase your altitude?,Increases,Decreases,Stays the same,Can't say,option2
1,The drag will be maximum in which of the following cases?,Oil,Water,Honey,Milk,option3
1,Which of the following is a streamlined object?,Boats,Aeroplanes,Ships,All of these,option4
1,What does the frictional force on an object in a fluid depend on?,Speed of the object with respect to fluid,Shape of the object,Nature of the fluid,All of the above,option4
1,How is an aeroplane designed to reduce fluid friction?,Powerful engines,Streamlined shape,Use of aviation fuel in it,By reducing the number of passengers in it,option2
1,"To sharpen the blade of a knife by rubbing it against a surface, which of the following will be most suitable?",Stone,Plastic block,Wooden block,Glass block,option1
1,Objects balanced on Timmy's head would be an example of which type of friction?,Rolling Friction,Sliding Friction,Fluid Friction,Static Friction,option4
1,What type of friction is static friction greater than?,Rolling friction,Sliding friction,Both 'a' and 'b',None of the above,option3
1,How do you reduce Carrom board friction?,Sprinkling Powder on it,Sprinkling Sand on it,By washing it,By rubbing it with a sandpaper,option1
1, ______ can be defined as the force resisting the motion of one object over the other.,Gravity,Friction,Atmosphere,Motion,option2
1,"With _______ in irregularities between the surfaces, the friction is also increased.",Increase,Decrease,Changes,None of the above,option1
1,'Friction is a necessary evil'. What does this statement mean?,Friction wastes energy and is an evil force,Friction wastes energy which is necessary to save,Friction wastes energy and it is necessary to waste that energy,Friction wastes energy but is also necessary in many aspects,option4
1,In which of the following cases is the maximum friction observed?,A ball hits another ball rolling across the billiards' table.,A boy dragging a mat on which another boy is seated.,Holding a greasy tumbler.,Playing carrom on a board that was sprinkled with powder.,option2
1,In which of the following cases is the presence of friction a must?,Riding a bicycle,Operating a machine,Playing outdoor games,All of the above,option4
1,Why is increasing and decreasing friction said to be an important aspect?,It helps objects to sink.,It reduces damage caused by friction.,It helps in achieving the desired function,Both ‘b’ and ‘c’,option4
1,What effect does applying oil on door hinges have on friction?,Decrease,Increase,Disappear altogether,Will remain unchanged,option1
1,Greenish deposit on the surface of copper vessels appears due to which of the following reasons?,Long exposure to moist air forms a green layer of copper oxide,Copper reacts with moisture alone and a green layer of copper hydroxide is formed,Copper reacts with nitrogen in the air and a green layer of copper nitride is formed,Growth of algae,option1
1,Sodium and phosphorus both react vigorously with oxygen. How are these elements stored?,Sodium in kerosene and phosphorus in water,Sodium in water and phosphorus in kerosene,Both sodium and phosphorus are stored in water,Both sodium and phosphorus are stored in kerosene,option1
1,"Magnesium reacting with hydrochloric acid gives off a ""pop"" sound when a burning matchstick is brought near the mouth of the test tubes. What could be the ‘pop’ sound?",Release of hydrogen gas,Release of magnesium hydroxide,Release of carbon dioxide,None of the above,option1
