language_id,questions,option1,option2,option3,option4,answer
1,Transpiration will be least in which of the following conditions?,Good soil moisture,High wind speed,Dry environment,High humidity,option3
1,Which of the following plants have the least transpiration?,Plants with broad and flat leaves,Plants which are shrubs,Plants which are creepers and climbers,Plants whose leaves are modified as thorns,option4
1,"Plane mirror reflects clock with no numbers, image formed by hand of the clock shows 3:30. What is the real time?",3:30,9:15,9:30,12:15,option3
1,Which statement about a real image is correct?,Can be seen on a screen,Can be seen in the mirror,Can be touched,Can be clicked,Option1
1,Is it possible to photograph a virtual image?,No,Yes,Sometimes,"Yes, provided that object is virtual",option2
1,"Sahil made a narrow beam of sunlight fall on a glass prism. He allowed the light to come out from the other surface of the prism on a white wall. On the white wall, he observed a band of:",1 colour,White light,7 colours,No light,Option3
1,Sneha made a small top with a circular disc with seven rainbow colours. She started rotating the top fast. Which colour would she observe on rotating the disc?,Black,Green,White,Blue,Option3
1,Karan made a narrow beam of sunlight fall on a glass prism. He allowed the light to come out from the other surface of the prism on a white wall. What will he observe on the white wall?,1 colour,White light,7 colours,No light,Option3
1,"In a newton’s colour disc, all colours mix together to form a whitish colour. Why is a pure white colour not formed?",Colours don’t mix well,Colours which mix are not in the purest form,Pure white colour does not exist,Newton’s colour disc might be defective,Option2
1,What property of material should be applied in making handles of cooking utensils?,Good thermal conductor,Thermal insulator,Thermal radiator,Hard and strong,Option2
1,Which method of heat transfer can take place in a vacuum?,Conduction,Convection,Radiation,All of the above,Option3
1,A marble tile would feel cold as compared to a wooden tile on a winter morning because:,It is a better conductor of heat than a wooden tile.,It is a better insulator of heat than a wooden tile.,It reflects more heat than a wooden tile.,None of these.,Option1
1,What type of heat transfer happens when you burn your finger by touching a hot pan?,Radiation,Conduction,Convection,All of the above,Option2
1,Many electric appliances like laptops and ovens come with a rotating cooling fan. What is the use of this cooling fan?,To prevent overheating of the device,To maintain stability of the device,To prevent people working with them from feeling very hot,To prevent dust from entering inside the circuit board,option4
1,The wires for making electric circuits do not normally become hot but a filament of an electric bulb becomes hot. Why?,The wire in electric circuits is made of insulator material.,The wire in electric circuits has an insulator coating.,The wire in electric circuits is made of a very good conductor. ,The wire in electric circuits utilizes the heat produced.,option3
1,How do miniature circuit breakers work?,By having pieces of metal wire that melt when current gets too high,By having a switch that will break a circuit if the current gets too high,By having pieces of metal wire that melt when current gets too low,By having a switch that will break a circuit if the current gets too low,option2
1,Is using a high current fuse in a low current appliance dangerous?,TRUE,FALSE,Partially true,Not applicable,option1
1,Choose the statement which is NOT correct in the case of an electric fuse.,Fuses are inserted in electric circuits of all buildings.,There is a maximum limit on the current which can safely flow through the electric circuits.,There is a minimum limit on the current which can safely flow through the electric circuits.,If a proper fuse is inserted in a circuit it will blow off if current exceeds the safe limit.,option3
1,A fuse is used in a laptop and another fuse is used in a refrigerator. Choose the correct statement.,Melting point of a laptop fuse wire > melting point of the refrigerator fuse wire.,Melting point of a laptop fuse wire < melting point of the refrigerator fuse wire.,Melting point of a laptop fuse wire = melting point of the refrigerator fuse wire.,A laptop doesn’t need a fuse at all.,option2
1,An iron nail wound up with wire which is carrying current is suspended freely. In which direction will it rest?,East - West,North - East,North - West,North - South,option4
1,"When electric current passes through a wire it behaves like a magnet, it is because of………….effect of current.",Conduction,Magnetic,Non-magnetic,All of these,option2
1,What will happen to a needle of a magnetic compass when brought near an electric circuit?,No change occurs,The magnetic needle deflects,The magnetic needle becomes red hot,The magnetic needle behaves like a fuse,option2
1,A wooden block is wound by conducting wires and the current is switched on and attracts the iron pins with little strength. Choose the correct options.,Wooden block does not have electromagnetic effects.,Only wire shows some electromagnetic properties.,Wooden block must be broken and hence does not get electromagnetic properties.,Both ‘a’ and ‘b’,option4
1,Gappu cycled a distance of 5 km in 60 minutes. What is her cycling speed?,1 km per hour,5 km per hour,⅕ km per hour,0.5 km per hour,option2
1,Car A covered a distance of 25 km in 60 minutes. Car B covered a distance of 68 km in two hours. Which car has more speed?,Car A,Car B,Cannot be said,Both cars have the same speed,option2
1,Gappu found some green spots on the bread piece left out for a few days. What are those spots?,Bacteria,Fungi,Yeast,Algae,option2
1,In which of the following cases will a plant transpire less than normal?,When kept in sunlight,When kept in a dark room,When kept in a cold environment,When kept in a less humid region,option3
1,What happens to light rays that strike an object?,Absorbed,Stopped,Reflected,Transferred,Option3
1,Which of the following will reflect light?,Rock,Iron pan,Stainless steel bowl,Wooden spoon,option3
1,How are we able to see objects?,Light reflected from objects reaches our eyes.,Light reflected from the eyes reaches the objects.,Light absorbed by objects enables us to see the objects.,Visibility of objects is a property which has no relation to light.,Option1
1,Light incident on a mirror changes direction. What is this phenomenon called?,Propagation,Reflection,Conversion,Rectilinear propagation,Option2
1,Which statements about a plane mirror are true?,Light ray striking the mirror comes and goes in a straight path.,Light ray striking the mirror comes like a wave.,Light ray reflected from a mirror goes back as a wave.,All of the above,Option1
1,Which ray is most likely to be a reflected ray from the mirror?,Blue ray,Green ray,Red ray,Yellow ray,option3
1,When is a real image formed?,When two or more reflected rays appear to meet,When two or more refracted rays meet,When two or more reflected rays meet,Both 'a' and 'c',Option4
1,Choose properties of an image formed in a plane mirror.,Erect image,Laterally inverted image,Virtual image,All of the above,Option4
1,What is lateral inversion?,when a light ray hits an object as a curved wave,the term used to describe light rays reflecting off dark surfaces,the same as a 'virtual image',Reflection in a plane mirror where left becomes right and right becomes left,Option4
1,Why is a spectrum of seven colours formed when sunlight passes through a prism?,The different colours of light are reflected at different angles in a glass prism.,The prism adds colours to the white sunlight.,Light travels at high speed.,None of the above,Option1
1,A Newton’s colour disc when rotated appears white. What is the reason behind this?,It is just an illusion,Newton’s colour disc is white in color,Different colours on the disc mix to appear white.,None of the above,Option3
1,How does heat travel in air?,Heat travels in air through convection.,Heat travels in air through conduction.,Heat travels in air through radiation.,Both ‘a’ and ‘c’,Option4
1,A group of friends gather around a fire to stay warm. Which heat transfer process is this?,Conduction,Convection,Radiation,None of the above,Option3
1,Select all the applications or uses of electromagnets.,Electric bells,Speakers,Telegraphs,All of the above,option4
1,What is one difference between electromagnets and bar magnets?,Bar magnets can be turned off but electromagnets cannot.,Bar magnets have magnetic poles but electromagnets do not.,Electromagnets need electricity but bar magnets do not.,Both are the same,option3
1,What is the speed of the bus if it travels 54 km in 90 minutes?,0.6 m/s,10 m/s,5.4 m/s,3.6 m/s,option2
1,How often can a weather change occur?,Monthly,Weekly,Daily,In any time period,option4
1,Which thermometer is used to record daily temperature?,Clinical thermometer,Laboratory thermometer,Minimum and maximum thermometer,None of the above,option3
1,What is the average weather taken over a long time?,Season,Climate of place,Ecosystem,Environment,option2
1,"What is the day-to-day condition of the atmosphere at a place with respect to the temperature, humidity, rainfall, and wind speed known?",Weather,Humidity,Temperature,Habitat,option1
1,“I am a huge sphere of hot gases at a very high temperature. All changes in the weather are caused by me. Who am I?”,Mercury,Sun,Moon,None of these,option2
1,Name the by-products released in respiration by plants:,Carbon Dioxide and water,Oxygen and carbon dioxide,Oxygen and glucose,Water Vapour,option1
1,My pollen grains are light instead of sticky. How are my seeds dispersed?,By wind,By insects,By water,By animals,option1
1,What does the fact that a dried lady's okra (bhindi) becomes fresher when placed in water indicate or confirm?,Water moisturizes the okra,Water quenches the thirst of okra,Water is transported to all parts of the okra,All of the above,option3
1,Which of the following plants will not undergo transpiration?,Submerged aquatic plants,Plants in deserts,Plants in hilly regions,None of the above,option1
1,Amy stands 1.5-m tall in front of a plane mirror and at a distance of 1.5 m from the mirror. Choose the right option.,"Amy’s image 1.5 m tall, 1.5 m behind the mirror.","Amy’s image 3 m tall, 1.5 m behind the mirror","Amy’s image 1.5 m tall, 1.5 m ahead of the mirror","Amy’s image 3 m tall, 3 m behind the mirror",option4
1,Seema showed the words UNIFIED in front of a mirror. Which set of alphabets on laterally inversion seem to appear differently?,UIFD,NFED,FIED,UIFE,option2
1,Which of the following examples demonstrate that light is made of seven colours?,Sky appears blue in the afternoon,Rainbow after rains,Soap bubbles look colourful,Both ‘b’ and ‘c’,Option4
1,The mercury does not fall or rise in a clinical thermometer when it's taken out of the mouth. How is that possible?,The kink in the thermometer does not allow mercury to fall or rise.,Mercury solidifies once the thermometer is taken out of the mouth.,Sudden temperature change is not sensed by mercury.,All of the above,Option1
1,A clinical thermometer cannot be used for measuring the boiling point of water. What is the reason for this?,The glass bulb will break at such a high temperature.,Clinical thermometer has a temperature measuring range of 35℃ to 40℃.,The mercury inside the thermometer will splash.,A clinical thermometer can be used to measure boiling point of water.,option2
1,A homeless person wrapped himself with a few layers of newspaper on a cold winter night to keep himself warm. Choose the correct reason.,Friction between the layers of newspaper produces heat.,Air trapped between the layers of newspaper is a bad conductor of heat.,Newspapers are a conductor of heat.,Newspaper is at a higher temperature than surroundings.,Option2
1,Gappu and Bobo  took a wire of length 10 cm and 5 cm respectively. Both of them connected the wires in the circuit. The current flowing in both the circuits is the same. Choose the correct statement.,Heat produced in both the wires will be the same.,Heat will be produced only in Gappu’s wire.,Heat produced in both wires will be different.,Heat will be produced only in Bobo's wire.,Option1
1,Curd usually takes 4-5 hours to set. What can be done to fasten the process of curd setting?,Place the milk container inside the refrigerator and turn it off.,None of the above,Place the milk container on fire.,Place a lighted bulb near the milk container.,option4
1,Electromagnet 1 is made by using one cell and Electromagnet 2 is made using two cells. Everything else is the same. Which one will be a stronger electromagnet?,Electromagnet 1,Electromagnet 2,Both will be of the same strength,Cannot be said,option2
1,What is the distance covered by a car travelling at a speed of 40km/h in 15 minutes?,10 meters,10 kilometers,12 meters,12 kilometers,option2
1,Travelling at a speed of 50kmph how long is it going to take to travel 60 km? ,1.2 hrs.,72 seconds,72 minutes,Both ‘a’ and ‘c’,option4
1,"Find the time taken to cover the distance of 360 km from Delhi to Agra, by the Shatabdi Express moving at 2 km/min.",3 hours,4 hours,5 hours,6 hours,option1
1,A truck moves with a speed of 80km/hr for 15 mins and then 60km/h for the next 15 mins. How much distance has the truck covered?,140 km,2200 km,70 km,35 km,option4
1,Which of the following options is an incorrect statement about rayon?,It is highly absorbent and soft,It is obtained from wood pulp,It is mixed with cotton to make bedsheets,It is a natural fibre,option4
1,Which of the following is a characteristic of synthetic fibres?,Synthetic fibres are very durable.,Synthetic fibres absorb very little water.,Synthetic fibres are wrinkle resistant.,All of the above.,option4
1,What is the other name for artificial silk?,Nylon,Rayon,Acrylic,Polyester,option2
1,Which fiber is used as artificial wool?,Acrylic,Rayon,Nylon,Cotton,option1
1,Which of the following statements about nylon is incorrect?,Nylon is the first fully synthetic fibre.,Nylon is made up of the repeating units of amide chemicals.,Nylon is a thermosetting polymer.,Nylon fibres absorb very little water.,option3
1,What are fossil fuels?,Mixture of fuels located at sea bed,Mixtures of gases located under the surface of the Earth,An energy resource formed from the remains of organisms that lived long ago,None of the above,option3
1,Which of the following are the environmental impacts of using fossil fuels?,Global Warming,Acid Rain,Oil Spill,All of the above,option4
1,"""We should use fossil fuel only when absolutely necessary."" How will this help?",It will ensure the availability of fossil fuel for a longer period of time,It will reduce air pollution and lead to a cleaner environment,It will reduce the risk of global warming,All of the above,option4
1,Choose a pair of exhaustible Natural resources from the following,Air and sunlight,Coal and soil,Water and petroleum,Minerals and wildlife,option4
1,Which one of the following are the causes of deforestation?,Severe droughts,Building houses,Forest fires,Both ‘b’ and ‘c’,option4
1,What are the effects of deforestation?,An increase in temperature of earth,Increase in rainfall,Increase in oxygen level,Both ‘a’ and ‘b’,option4
1,Which of the following is a correct method of reforestation?,Planting trees of the same species on a land,Planting trees from different regions,Planting mixed species found in that particular area,Planting mixed fruit trees species,option3
1,What constitutes the Particulate matter in air?,Lead ground-level ozone,"nitrogen oxides,","dust, ash, pollen, unburnt particles of smoke","water vapor, oxygen",option3
1,"Identify the phenomena of corrosion of marbles of the monument, by acid rain.",Marble Cancer,Corrosion,Rusting,Desalination,option1
1,What measures are likely to prevent discoloration of Taj Mahal?,Closing many factories around the monument,Restricting car and bus traffic,Cleaning river Yamuna,All of the above,option4
1,Which of the following explains the Greenhouse effect?,Painting house green in colour,Wearing green colour dress,Having green room in the house,Sun’s heat trapped and not allowed to escape,option4
1,Global warming leads to which of the following?,Overall increase in the earth’s temperature,Overall decrease in the earth’s temperature,No change in the temperature,Change in atmospheric pressure,option1
1,What are the harmful effects of global warming?,Rise in sea level due to melting of glaciers.,Flooding of the coastal and low-lying areas.,Extreme weather conditions.,All of the above,option4
1,Which of the following is not a way to conserve water?,Replace,Reuse,Reduce,Recycle,option1
1,What is water suitable for drinking known as?,Impure water,Pure water,Potable water,Safe water,option3
1,We should not wear synthetic clothes while cooking in the kitchen or in a laboratory. Why?,Synthetic fibres especially attract fire,Synthetic fibres are fire resistant,If synthetic fibres catch fire they melt and stick to the body,Synthetic fibres do not have pores and hence burn more vigorously,option3
1,What is the term for materials which do not get decomposed by natural process?,Non biodegradable material,Biodegradable material,Left over food,Wood,option1
1,Select the 3 reasons for poor water quality in the Ganges River,Sewage,Cremated bodies,Fertiliser from run off,All of the above,option4
1,"Rajest wanted a blanket which was similar to a woollen blanket, but cheaper. Which of the following fibres can he choose as an alternative?",Silk,Nylon,Acrylic,Cotton,Option3
1,Firefighters’ uniform is coated with a plastic that is fire resistant. Identify the plastic from the given options.,Teflon,Melamine,PET,Polyester,option2
1,Describe what lustre means.,How an object reflects light,How soft an object is,If an object floats,If an object can be dug out of the earth,option1
1,Choose all properties of metal:,Lustrous,Malleable,Good Conductors,All of the above,option4
1,Which of the following pairs is an exception for the property of 'Hardness' for metals?,Sodium & Mercury,Sodium & Potassium,Potassium & Iodine,Potassium & Sulphur,option2
1,Seema has learnt that non-metals on beating with a hammer are generally broken into pieces. Which of the following is a nonmetal?,Iron nail,Copper plate,Aluminium wire,Piece of coal,option4
1,Which of the following substances will be flattened on beating with a hammer?,Crystal of iodine,Piece of coal,Lump of sulfur,Zinc granule,option4
1,Which part of our body vibrates when we produce sound?,Ear canal,Oesophagus,Larynx,Ear drum,Option3
1,Eardrum is comparable to which of the following?,Strings of a violin,Strings of a guitar,Membrane of a tabla,Air column in flute,Option3
1,"In which of the following methods of irrigation, rotating nozzles are used?",Moat,Drip system,Chain Pump,Sprinkler system,option4
1,Select the method(s) of irrigation which can be employed in an uneven land.,Moat,Sprinkler,Drip System,Both 'a' and 'b',option4
1,"In today's world, where water is a scarce resource, which among the following irrigation methods is most feasible and sustainable?",Sprinkler system,Drip system,Tube well,Chain pump,option2
1,Which of the following is the correct order of collision of particles in three states of matter?,Solid > Liquid > Gas,Liquid < Solid < Gas,Liquid > Gas > Solid,Gas > Liquid > Solid,option4
1,Which of these choices will not change the state of a substance?,Increasing temperature,Stone crushing,Applying pressure,Cooling,option2
1,"When thermal energy is increased in a liquid and evaporation occurs, what state of matter does the liquid change into?",Solid,Liquid,Gas,Plasma,option3
1,Which of the following processes would speed up on raising the temperature?,Evaporation and boiling both,Boiling,Evaporation,None of the above,option3
1,Evaporation is the change of state from _________ to _________.,liquid to gas,solid to gas,gas to liquid,solid to liquid,option1
1,What factors affect the rate of evaporation?,Temperature only,Temperature and Wind only,"Temperature, Wind, and Surface Area",None of the above,option3
1,Which condition out of the following will increase the evaporation of water?,Increase in temperature of water,Decrease in temperature of water,Less exposed surface area of water,Adding common salt to water,option1
1,Why is air regarded as a mixture?,Air has variable pressure,Air has variable temperature,Air has variable composition,Air has variable moisture content,option3
